Start Date,Last Buy Date,Sell Date,Total ETH Bought,Total Paid USD,Current Value of DCA Asset,ROI,Current Value of Hold Asset,ROI Hold
2023-06-19,2023-09-18,2023-09-25,0.7911994883270557,1400,1250.4354073367285,-10.683185190233676,1282.318440772659,-8.40582565909579
2023-06-20,2023-09-19,2023-09-26,0.7898709116265151,1400,1255.207561793044,-10.342317014782566,1268.1661945016047,-9.416700392742525
2023-06-21,2023-09-20,2023-09-27,0.7860152554842231,1400,1264.4155805821408,-9.684601386989941,1221.5884312045046,-12.743683485392532
2023-06-22,2023-09-21,2023-09-28,0.7895304616274113,1400,1288.2452730189818,-7.982480498644155,1202.2947730753644,-14.121801923188254
2023-06-23,2023-09-22,2023-09-29,0.7923229028166568,1400,1321.570832211099,-5.602083413492924,1229.7683873481985,-12.159400903700105
2023-06-24,2023-09-23,2023-09-30,0.7920283698310293,1400,1330.2512485497052,-4.982053675021056,1246.4060810381018,-10.97099421156416
2023-06-25,2023-09-24,2023-10-01,0.7927373830405648,1400,1355.8504557095996,-3.153538877885743,1260.2770584643886,-9.98021010968653
2023-06-26,2023-09-25,2023-10-02,0.7965181836562356,1400,1349.9549480242613,-3.5746465696956227,1266.9589222496916,-9.50293412502203
2023-06-27,2023-09-26,2023-10-03,0.795796607065367,1400,1318.9771704483514,-5.787344967974897,1231.5901213861482,-12.029277043846557
2023-06-28,2023-09-27,2023-10-04,0.7939372787370284,1400,1304.708887639708,-6.806508025735135,1239.4815102146365,-11.46560641324025
2023-06-29,2023-09-28,2023-10-05,0.798185329628826,1400,1302.7262583405031,-6.948124404249775,1233.583294192594,-11.886907557671861
2023-06-30,2023-09-29,2023-10-06,0.799612842625946,1400,1307.7588079863085,-6.588656572406534,1212.5775838329062,-13.387315440506702
2023-07-01,2023-09-30,2023-10-07,0.7985604731989341,1400,1309.3756510900962,-6.473167779278843,1191.3856278350409,-14.901026583211369
2023-07-02,2023-10-01,2023-10-08,0.7985726030024944,1400,1301.4257853871352,-7.041015329490344,1183.9805296233064,-15.429962169763826
2023-07-03,2023-10-02,2023-10-09,0.8021252299059979,1400,1278.772105273039,-8.659135337640073,1141.8057736874146,-18.442444736613243
2023-07-04,2023-10-03,2023-10-10,0.8030543959577162,1400,1263.5177560559111,-9.748731710292061,1129.9088479551062,-19.292225146063842
2023-07-05,2023-10-04,2023-10-11,0.8009142928748455,1400,1252.3095883391084,-10.549315118635118,1140.2556542937211,-18.553167550448492
2023-07-06,2023-10-05,2023-10-12,0.8054684830668123,1400,1244.497134447209,-11.107347539485074,1137.3099956360118,-18.763571740284874
2023-07-07,2023-10-06,2023-10-13,0.8077983499910212,1400,1255.9971865000393,-10.28591524999719,1173.7868632346358,-16.158081197526013
2023-07-08,2023-10-07,2023-10-14,0.8076482936647663,1400,1254.302029510192,-10.40699789212915,1169.8467101050808,-16.439520706779945
2023-07-09,2023-10-08,2023-10-15,0.8080406381317299,1400,1259.0566007113364,-10.067385663475973,1167.6545998576178,-16.596100010170158
2023-07-10,2023-10-09,2023-10-16,0.8136934758533287,1400,1295.456972101809,-7.46735913558507,1187.4030429594272,-15.185496931469483
2023-07-11,2023-10-10,2023-10-17,0.8153159618416127,1400,1286.4462903917886,-8.110979257729387,1177.3117305334968,-15.906304961893088
2023-07-12,2023-10-11,2023-10-18,0.8127799666727786,1400,1276.6578770519336,-8.8101516391476,1167.5623729047536,-16.602687649660457
2023-07-13,2023-10-12,2023-10-19,0.8176127180740514,1400,1274.380239153301,-8.972840060478493,1125.8565981663305,-19.58167155954782
2023-07-14,2023-10-13,2023-10-20,0.8181904682781285,1400,1305.3901645190228,-6.7578453914983685,1137.4206886718473,-18.75566509486805
2023-07-15,2023-10-14,2023-10-21,0.8182337432097075,1400,1323.3621622427884,-5.474131268372259,1168.899901915234,-16.50714986319757
2023-07-16,2023-10-15,2023-10-22,0.8186917266015726,1400,1347.4274043926662,-3.7551854005238443,1194.076676720251,-14.708808805696355
2023-07-17,2023-10-16,2023-10-23,0.8232316851854996,1400,1423.1700080812843,1.6550005772345944,1270.046440846955,-9.28239708236036
